book_url,name,author,genres,score,pages,description,cover link
https://www.chitai-gorod.ru/catalog/book/2956786/,Ариадна,Сэйнт Д.,Классическая и современная проза,4.04,400,"Об Ариадне известно, что она помогла Тесею пройти Лабиринт и победить получеловека-полубыка Минотавра. Но эта история - только начало романа Дженнифер Сэйнт. Ариадна, вынужденная предать и свою страну, и свою семью, сама становится жертвой предательства.",https://img-gorod.ru/29/417/2941748_detail.jpg
https://www.chitai-gorod.ru/catalog/book/1217057/,Маленькие женщины,Луиза Мэй Олкотт,Классическая и современная проза,4.18,384,"""Маленькие женщины"" – семейная сага, повествующая о судьбах четырех сестер Марч – добросердечной красавицы Мег, талантливой фантазерки Джо, кроткой и нежной Бет и ""сорванца в юбке"" Эмми.",https://img-gorod.ru/27/622/2762296_detail.jpg
https://www.chitai-gorod.ru/catalog/book/692291/,Повелитель мух,Уильям Голдинг,Классическая и современная проза,3.93,317,"Странная, страшная и бесконечно притягательная книга.",https://img-gorod.ru/23/982/2398281_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2877112/,"Что-то не так с Гэлвинами. Идеальная семья, разрушенная безумием",Роберт Колкер,Классическая и современная проза,3.99,448,"Гэлвины казались образцовой американской семьей. Отец — военный, мать-домохозяйка, оба активно участвуют в общественной и светской жизни штата и страны. Двенадцать детей — десять мальчиков и две девочки — гордость семьи, они талантливы и подают большие надежды. Внезапно старшему сыну, успешному студенту университета, ставят диагноз ""шизофрения"". В течение нескольких лет еще у пятерых сыновей Гэлвинов обнаруживается это серьезное заболевание. Дальше начинается ад: оказывается, за идеальным фасадом скрывалась далеко не идеальная жизнь: физическое и сексуальное насилие, абьюз, наркотики — но родители, Дон и Мими, до последнего закрывали глаза на происходящее. Всё это неминуемо приводит к трагичным последствиям и разобщению членов семьи. На протяжении нескольких десятилетий ученые, психиатры и генетики бьются над загадкой семьи Гэлвинов, выдвигая самые разные гипотезы. Но удастся ли им найти ответ и подарить надежду миллионам людей?",https://img-gorod.ru/28/669/2866922_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2958763/,Тут мой дом,Сафарли Э.,Классическая и современная проза,4.11,320,"Помнит ли город людей, которые прожили в нём всю жизнь? Ежедневно ходили по его улицам, вдыхали его бриз, пыль и дым, боролись за его мир и целостность, опускали в его землю любимых людей и встречали объятиями новое поколение. Знаю, что всех лиц не запомнить, что люди похожи на быстрое и бесконечное течение реки. Но верю, что город помнит тех, кто его любит, кто служит ему делом – они оставляют тут свои отпечатки.",https://img-gorod.ru/29/497/2949769_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2957090/,Молчание цвета,Наринэ Абгарян,Классическая и современная проза,3.89,346,"Мне всегда везло на хороших людей. Каждый из них вставлял важный кусочек мозаики в ту неоконченную картину мира, которую я себе рисовала. Каждый привносил то, чего не хватало именно мне. Каждый обязательно чему-то учил. По большому счету, я — результат их стараний, их бледная тень.",https://img-gorod.ru/29/440/2944016_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2937059/,Война и мир. Том 1-4 (комплект из 2 книг),Толстой Л.Н.,Классическая и современная проза,4.13,1472,"Роман Льва Николаевича Толстого «Война и мир» — книга на все времена. Кажется, что она существовала всегда, настолько знакомым кажется текст, едва мы открываем первые страницы романа, настолько памятны многие его эпизоды: охота и святки, первый бал Наташи Ростовой, лунная ночь в Отрадном, князь Андрей в сражении при Аустерлице... Сцены «мирной», семейной жизни сменяются картинами, имеющими значение для хода всей мировой истории, но для Толстого они равноценны, связаны в едином потоке времени. Каждый эпизод важен не только для развития сюжета, но и как одно из бесчисленных проявлений жизни, которая насыщена в каждом своем моменте и которую учит любить Толстой.",https://img-gorod.ru/29/434/2943402_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2924554/,Тьма после рассвета,Маринина А.,Детектив. Боевик. Триллер,3.83,480,"Ноябрь 1982 года. Годовщина свадьбы супругов Смелянских омрачена смертью Леонида Брежнева. Новый генсек – большой стресс для людей, которым есть что терять. А Смелянские и их гости как раз из таких – настоящая номенклатурная элита. Но это еще не самое страшное. Вечером их тринадцатилетний сын Сережа и дочь подруги Алена ушли в кинотеатр и не вернулись…",https://img-gorod.ru/29/231/2923185_detail.jpg
https://www.chitai-gorod.ru/catalog/book/400536/,Атлант расправил плечи (комплект из 3 книг),Айн Рэнд,Классическая и современная проза,3.61,436,"В первой части читатели знакомятся с главными героями, гениальными предпринимателями, которым противостоят их антиподы - бездарные государственные чиновники. Повествование начинается с вопроса: кто такой Джон Голт? И на этот вопрос будут искать ответ герои романа и его читатели.",https://img-gorod.ru/21/101/2110110_detail.jpg
https://www.chitai-gorod.ru/catalog/book/353578/,"Дом, в котором…",Мариам Петросян,Классическая и современная проза,4.06,960,"На окраине города, среди стандартных новостроек, стоит Серый Дом, в котором живут Сфинкс, Слепой, Лорд, Табаки, Македонский, Черный и многие другие. Неизвестно, действительно ли Лорд происходит из благородного рода драконов, но вот Слепой действительно слеп, а Сфинкс - мудр. Табаки, конечно, не шакал, хотя и любит поживиться чужим добром. Для каждого в Доме есть своя кличка, и один день в нем порой вмещает столько, сколько нам, в Наружности, не прожить и за целую жизнь. Каждого Дом принимает или отвергает. Дом хранит уйму тайн, и банальные ""скелеты в шкафах"" - лишь самый понятный угол того незримого мира, куда нет хода из Наружности, где перестают действовать привычные законы пространства-времени.",https://img-gorod.ru/22/216/2221617_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2965050/,Дневник студентки МГУ,Грязнова А.,Классическая и современная проза,3.60,416,"Выпускной курс Университета. Три подружки - Анфиса, Женя и Катя находятся в сомнениях и метаниях, не понимая, чем заняться во взрослой жизни. Каждая мечтает о своем: Катя - найти интересную работу, Женя - посмотреть мир, а Анфиса - творчески себя реализовать. Ироничный роман о том, что мечты сбываются не только под Новый год: нужно просто не бояться делать первые шаги навстречу своим желаниям и тогда все обязательно сбудется.",https://img-gorod.ru/29/601/2960100_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2935656/,Чагин,Водолазкин Е.Г.,Классическая и современная проза,3.76,384,"""Евгений Водолазкин — автор романов «Лавр», «Авиатор», «Соловьёв и Ларионов», «Брисбен», «Оправдание Острова», сборников короткой прозы «Идти бестрепетно» и «Инструмент языка», лауреат премий «Большая книга», «Ясная Поляна» и «Книга года». Его книги переведены на многие языки.",https://img-gorod.ru/29/442/2944298_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2965061/,Довольный клиент,Удальцова С.,Классическая и современная проза,4.00,36,Известный Новосибирский психолог и гипнолог помогает людям избавиться от алкогольной зависимости. Герои книги отправляются за помощью к гипнологу и розготерапевту Герману Пилипенко и успешно решают свои сложные психологические проблемы.,https://img-gorod.ru/29/600/2960087_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2965095/,Доча. История правдивая и невероятная,Развозжаев Л.,Классическая и современная проза,3.25,256,"Коровы иногда мыслят острее, чем люди и играют важную роль в истории страны. Герои фантастического романа Леонида Развозжаева осмысляют историю России, меняя сознание, тела и эпохи, согласно опытам индийских брахманов. Они могут спасти Советский Союз, выбить нацистов из ""Азовстали"" и осмыслить коммунистическое учение. Перед вами - современная утопия. Она же - антиутопия.",https://img-gorod.ru/29/598/2959808_detail.jpg
https://www.chitai-gorod.ru/catalog/book/484278/,Шантарам (комплект из 2 книг),Грегори Дэвид Робертс,Классическая и современная проза,3.75,608,"Роман Грегори Дэвида Робертса «Шантарам», что в переводе с языка маратхи означает «мирный человек», без преувеличения можно назвать настоящей сенсацией, да просто-таки взрывом в книжном мире. Этот бестселлер, ко всему прочему, является автобиографическим романом, возможно, в чем-то и приукрашенным, но лишь для того, чтобы книга была не сухим документальным очерком, а увлекательнейшим приключенческим романом о его жизни в Индии. Трудно поверить в то, что на долю одного человека выпало столько похождений, странствий и испытаний. Однако это так, и, видимо, поэтому роман «Шантарам» отзывы среди читателей имеет бурные и противоречивые. Кто-то восторгается, кто-то негодует, немало есть и тех, кто хоть чуточку, но завидуют. Одно лишь абсолютно точно – равнодушным после его прочтения не останется никто. Название романа тоже не случайно. Таким именем его нарекли местные жители, выражая веру в то, что таковым он, бунтарь и задира, в конце концов, станет. Интересна и история создания романа – автор писал его, находясь в одной из тюрем строгого режима в Австралии. «Шантарам» Дэвида Робертса не просто бестселлер, побивший все рекорды продаж, и не только увлекательный роман о поразительной судьбе героя и его невероятных приключениях. Важно то, что он имеет и очень глубокий философский смысл. Это своего рода исповедь человека, прошедшего огонь и воду, пережившего и незабываемые моменты всепоглощающего счастья, и периоды глубокого горя и беспросветного, казалось бы, отчаяния. Человека, упавшего на самое дно, но сумевшего вновь подняться и обрести себя. В романе перед нами разворачивается не только весь жизненный путь героя, путь долгий и сложный, от благопристойного и законопослушного гражданина до контрабандиста, наркомана и беглого заключенного, а затем и его становление как совершенно другой, новой личности. Вместе с описанием своих перипетий и жизненных коллизий, писатель обнажает и свой внутренний мир, свои мысли и переживания, свои искания смысла жизни и собственного «я».Тем самым автор как бы делится с читателем, что нет ничего дороже в жизни истинной и бескорыстной любви, напоминая и о том, что необходимо быть благодарными за все то хорошее, что дается нам. Автор не бравирует, не бахвалится, более того, не стесняется и поведать совершенно искренне и откровенно о своих слабостях.",https://img-gorod.ru/23/839/2383995_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2965096/,Конец Европы. Вместе с Россией на пути к многополярности,Коровин В.М.,Классическая и современная проза,3.40,352,"Сегодня европейцы всё чаще задаются вопросом ""кто мы?"" Европа стала заложницей глобалистских проектов, вылившихся в чудовищные постгуманистические эксперименты над человеком, толкающие её к доминированию бесполых клонов, выродившихся мутантов и обесчеловеченных киборгов. Европа нынешняя зашла в концептуальный тупик, пройдя по пути расчеловечивания и подойдя к самому краю пропасти. Излечить столь запущенную болезнь обычными средствами, похоже, уже невозможно. Умирающей и разлагающейся Европе поможет лишь чудо. Русское чудо. Если что и может спасти Европу, так это Россия, несущая ""свет с Востока"".",https://img-gorod.ru/29/598/2959807_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2965100/,Русская идея и американская мечта – единство и борьба противоположностей,Головина Е.,Классическая и современная проза,1.00,304,"У русской идеи и американской мечты много общего, обе эти утопии были прогрессивны для своего времени и своих народов, обе сейчас переживают упадок. Обе утопии имели общие черты: труд, коллективное начало, благодаря которому выживали и американские колонисты, и русская деревня. Затем они разошлись в своём представлении о жизни - когда американская мечта взяла на вооружение индивидуализм и стремление к обогащению, а русская идея пошла по пути дальнейшего коллективного начала. В настоящее время обе идеи пересеклись в силу некоего понимания, что необходимо что-то среднее для дальнейшего развития. Примирение обеих утопий требует немедленного воплощения в жизнь на государственном или дипломатическом уровне, иначе это грозит гибелью человечества. России и Америке нечего делить, наша общеевропейская культура сделала нас во многом похожими, хотя и различными в частностях. Понимание общих истоков, ценности жизни, мирного, дипломатического решения проблем - основы для дальнейшего существования земной цивилизации.",https://img-gorod.ru/29/598/2959803_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2965104/,Философы о философах,Громов С.А.,Классическая и современная проза,0.00,336,"В этой книге собраны эссе, исторические очерки, популярные статьи, посвященные творчеству выдающихся русских философов второй половины XIX — первой половины XX вв.: Ивана Ильина и Николая Бердяева, Василия Розанова и Константина Леонтьева, братьев Аксаковых и Трубецких, о. Сергия Булгакова и Павла Флоренского, Владимира Соловьева и многих других. Данные материалы подготовили в разные годы для журнала Никиты Михалкова «Свой» такие известные российские мыслители, интеллектуалы, ученые-гуманитарии, как Александр Дугин, Федор Гиренок, Егор Холмогоров, Владимир Карпец, Ксения и Олег Ермишины, Анастасия Гачева, Алексей Козырев и др. Антология, вобравшая в себя материалы практически обо всех знаменитых «любомудрах» двух предыдущих столетий, будет интересна не только преподавателям и студентам философских факультетов отечественных вузов, но и широкому кругу читателей, интересующихся историей русской мысли.",https://img-gorod.ru/29/597/2959799_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2965122/,Хроники Доминиона. Меч Самурая,Пиерс Ч.,Классическая и современная проза,1.00,512,"«В этом мире есть силы, которые я бы и представить не смог, если бы не столкнулся с ними лицом к лицу. Мы думаем, что многое знаем о мире, считаем, что знаем правила, по которым всё работает. Создали эту картинку, картинку мира для себя – и возомнили себя повелителями Вселенной, знатоками законов мироздания...»",https://img-gorod.ru/29/593/2959355_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2965161/,Рождество на острове,Колган Дж.,Классическая и современная проза,3.27,448,"Как встречают Рождество на шотландском острове Мур — суровом, но невероятно красивом? Устраиваются поудобнее перед теплым камином в приятной компании, поднимают бокалы, обмениваются хорошими новостями... Но что делать, если об одной из этих новостей как-то неловко сказать вслух? В общем... Флора готовится преподнести бывшему боссу большой рождественский сюрприз. Вот только обрадуется ли Джоэл?  А кто-то впервые отмечает светлый праздник здесь, в северном краю. Непросто живется отцу-одиночке с двумя сыновьями — их родина осталась далеко. Сможет ли маленькая семья обрести утешение, радость и новый дом на гостеприимном Муре? Ответ на этот вопрос можно найти в повести «Далекий берег», которая рассказывает предысторию некоторых героев романов, посвященных острову Мур.",https://img-gorod.ru/29/607/2960733_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2965163/,Начать сначала: роман,Пилчер Р.,Классическая и современная проза,4.78,256,"Книги Розамунды Пилчер (1924–2019) знают и любят во всем мире. Ее романы незамысловаты и неторопливы, зато в них много подлинного тепла и сердечности. Кредо писательницы можно охарактеризовать фразой: «У хороших людей всегда все будет хорошо» — и в данном случае это залог устойчивого читательского успеха.  В романе «Начать сначала», как и во многих книгах Пилчер, основное действие разворачивается в прекрасном, суровом, ветреном Корнуолле. Эмма мечтает провести там несколько недель вместе с отцом, посвятившим себя искусству. Она, как никто другой, нуждается в близких людях, но ей многое придется пережить, чтобы понять важную вещь: иногда отпустить того, кого любишь, — это первый шаг к сохранению любви...",https://img-gorod.ru/29/607/2960730_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2965165/,Мечтая о Риме,Уильямс Т.А.,Классическая и современная проза,4.17,416,"Англичанка Джо впервые приезжает в Рим на помолвку сестры, где и знакомится с Коррадо, старшим братом жениха. Джо, совсем недавно пережившая болезненный разрыв, разочаровалась в любви, а Коррадо вообще не верит в романтические отношения — зачем затевать пустую любовную интрижку? Лучше остаться просто друзьями. Они с удовольствием проводят время вместе. Коррадо с гордостью показывает Джо старинные площади Вечного города, величественную Испанскую лестницу, древний Колизей... Вернувшись домой, Джо, очарованная итальянскими красотами и обаятельным итальянцем, мечтает о новой поездке в Рим и о встрече с Коррадо, а тот не может забыть красавицу-англичанку. Не в силах противиться нахлынувшим чувствам, он приглашает Джо провести с ним отпуск на яхте... Готова ли Джо дать Коррадо шанс завоевать ее сердце? Сможет ли Рим восстановить ее веру в мужчин? Есть ли будущее у их отношений и сможет ли любовь победить все сомнения? «Мечтая о Риме» — трогательный и в то же время радостный, внушающий надежду роман.  Впервые на русском языке!",https://img-gorod.ru/29/607/2960728_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2965159/,Уроки химии,Гармус Б.,Классическая и современная проза,4.75,512,"Все боятся Элизабет Зотт. Кто-то — ее ума, кто-то — остро заточенного карандаша, который она носит в прическе, а кто-то — четырнадцатидюймового ножа из ее сумочки (ведь каждый уважающий себя кулинар пользуется только своими собственными ножами). Причудливый зигзаг судьбы привел ее из Научно-исследовательского института Гастингса, где она мечтала заниматься абиогенезом (теорией возникновения жизни из неорганических веществ), на телевидение, где она ведет самую популярную в стране кулинарную передачу «Ужин в шесть». «Кулинария — это химия, — говорит она. — А химия — это жизнь. Она дает нам возможность изменить все, включая себя». Тем временем ее пятилетняя дочь Мадлен, растущая под присмотром минно-розыскного пса по кличке Шесть-Тридцать, пытается найти в школьной библиотеке Набокова и Нормана Мейлера, а также выстроить родословное древо, на котором должно найтись место и без пяти минут нобелевскому лауреату по химии Кальвину Эвансу, и фее-крестной, и деду в полосатой тюремной робе, и бабке, укрывшейся от налоговой полиции в Бразилии... Впервые на русском!",https://img-gorod.ru/29/607/2960735_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2965168/,Дневник доктора Финлея,Кронин А.,Классическая и современная проза,4.58,512,"К рассказам о докторе Финлее, о его старшем коллеге докторе Камероне и об их невозмутимой экономке Джанет из небольшого шотландского городка Арчибальд Кронин пришел уже состоявшимся писателем, имеющим за плечами несколько романов, в том числе и прославивший его «Замок Броуди». Однако именно эти трагические, забавные и трогательные рассказы, полные колоритных персонажей, до сих пор остаются самым популярным и известным произведением писателя и легли в основу снятого Би-би-си очень успешного сериала, который транслировался по телевидению с 1962 по 1971 год (первые два года сценарии писал сам Кронин). Два сборника, в которые они вошли (оба из них включены в русское издание), переиздаются во всем мире по сей день.  Наконец-то знаменитый «Дневник доктора Финлея» приходит и к нашему читателю.",https://img-gorod.ru/29/607/2960725_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2965169/,Басни,Эзоп,Классическая и современная проза,4.00,448,"Басня — одна из древнейших форм мышления и один из древнейших жанров искусства слова. Басенная традиция, насчитывающая многовековую историю, восходит к легендарному греческому мудрецу Эзопу. Его имя впервые упоминается в «Истории» Геродота (V в. до н. э.), откуда мы узнаем, что Эзоп жил в VI в. до нашей эры на Самосе и был рабом. Более поздние сведения о нем довольно различны и противоречивы. Изначально басни принадлежали устной традиции и были записаны гораздо позднее смерти Эзопа, до нас они дошли через ряд источников — греческих и латинских, многие сюжеты впоследствии были приписаны Эзопу. В настоящий сборник вошел полный свод (около 500) «эзоповских басен» в переводе и с комментариями выдающегося филолога-классика М. Л. Гаспарова. Само количество текстов, связанных преданием с именем Эзопа, говорит о необычайной популярности этих незамысловатых историй, заключающих в себе житейский опыт. Неслучайно басни Эзопа охотно использовали в своем творчестве многие поэты, в том числе Лафонтен, Лессинг, Крылов, создавшие лучшие образцы новоевропейской литературной басни.",https://img-gorod.ru/29/607/2960723_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2965185/,Русский Белград,Нечаев С.Ю.,Классическая и современная проза,0.00,256,"Русских и сербов объединяет очень многое: общие славянские корни, близость языков, письменности и культур, переплетение исторических судеб. Сербы высоко ценят огромный вклад русской эмиграции в развитие их страны. Русские инженеры и ученые, юристы и медики, деятели культуры и искусства, военные и священнослужители верой и правдой трудились на благо сербского народа. В Русском научном институте в Белграде работали виднейшие деятели русского зарубежья: П.Б. Струве, Д.С. Мережковский, КД. Бальмонт и другие. При этом русские всегда оставались русскими, сохраняя неразрывную связь с отечественной культурой.",https://img-gorod.ru/29/602/2960210_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2965191/,Собачье сердце. Булгаков,Булгаков М.А.,Классическая и современная проза,0.00,240,"Острое сатирическое произведение было написано в 1925 году и практически сразу было запрещено к публикации. Текст распространялся через самиздат до тех пор, пока в 1987 году книга не была официально выпущена в Советском Союзе.",https://img-gorod.ru/29/599/2959978_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2965217/,Золотой жук,По Э.А.,Классическая и современная проза,4.38,416,"Американский поэт, прозаик, журналист Эдгар По (1809—1849) — основоположник детективного жанра, автор мистических и научно-фантастических рассказов. До сих пор обстоятельства и причина смерти гениального поэта, создателя зловещих кошмаров и гротескных фантасмагорий остаются невыясненными, с каждым годом споров и легенд становится все больше. Имя опередившего свое время писателя стало культовым в Америке — к примеру, известно, что в течение шестидесяти лет, каждый год в день рождения Э. По, некий тайный поклонник в черном оставлял на его могиле три красные розы и бутылку коньяка.",https://img-gorod.ru/29/589/2958995_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2965246/,Персики для месье кюре,Харрис Дж.,Классическая и современная проза,3.67,576,"Перед Вами продолжение романов  ""Шоколад"" и ""Леденцовые туфельки"". Вианн с двумя детьми возвращается из Парижа в Ланске, где  не была восемь лет. Но вместо ожидаемого душевного покоя она встречается с тревожными переменами. Пользующийся доверием священник внезапно нажил себе врагов и был обвинен в поджоге. Школьная учительница вызывает пересуды о методах образования. А старая подруга рассказала, что у нее есть ребенок, однако продолжает скрывать, кто его отец.",https://img-gorod.ru/29/571/2957151_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2965370/,Симплициссимус,Гриммельсхаузен Х.Я.К.,Классическая и современная проза,3.50,228,"Пространное, невымышленное и весьма приснопамятное жизнеописание простосовестного, диковинного и редкостного бродяги, или ваганта, по имени Мельхиор Штернфельс фон Фуксхайм, как явился он в мир, как поступал, что видел примечания достойного, чем занимался, какие испытал опасности, а также чего ради презрел сей мир, к удобству любезных читателей Филиппом Александровым преизрядно урезанное и укороченное.",https://img-gorod.ru/29/603/2960346_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2965309/,Мартин Иден. Маленькая хозяйка Большого дома,Лондон Дж.,Классическая и современная проза,3.50,448,,https://img-gorod.ru/29/463/2946363_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2965374/,Секс с фон Триером,Бычков А.,Классическая и современная проза,2.33,208,"«„Васингтон“ — так жители окрестных российских деревень называют крематорий, построенный в период пандемии в заповедной лесной зоне, куда свозят сжигать трупы из крупного областного города. Декорации на этот раз не только исполнены белыми или черными мелками, теперь это и широко, живописно представленные задники, на которых мы видим то лес с реалистично выписанной медведицей, то импрессионистичное море и белоснежный корабль (в воспоминаниях Грейс, с намеками на фильм „Рассекая волны“), а то даже и бульвары Москвы с картонными кроваво-бронзовыми памятниками Тургеневу, Гоголю и даже Абаю». Русский сценарист посылает свой сценарий самому Ларсу фон Триеру. И фон Триер, конечно же, снимает фильм. Это и есть знаменитый «Васингтон» — последний из трилогии фон Триера «США — страна возможностей» (после «Догвилля» и «Мандерлея»). Да и как ему не снять, если у него и сценариста одна и та же возлюбленная, если он и сценарист, возможно, виртуализированы друг другом.",https://img-gorod.ru/29/603/2960342_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2965404/,"Дафнис и Хлоя эпохи культа личности, волюнтаризма и застоя",Нагибин Ю.М.,Классическая и современная проза,0.00,432,"Писательская судьба Ю. М. Нагибина (1920-1994) складывалась чрезвычайно удачно. Начав печататься в конце 40-х годов, к концу 80-х он был уже маститым советским литератором со всеми сопутствующими своему статусу атрибутами: тиражами, гонорарами, профсоюзными привилегиями, вниманием критиков и журналистов, известностью у читателей. Но времена изменились, изменились предпочтения публики, и пантеон заслуженных членов Союза писателей погрузился в тень. Вероятно, та же участь была уготована и Нагибину, однако в конце перестройки он подготовил к публикации и отчасти опубликовал несколько произведений, мгновенно вернувших ему прежнюю популярность. Среди них предлагаемые в настоящем сборнике повести «Дафнис и Хлоя эпохи культа личности, волюнтаризма и застоя» и «Моя золотая теща».",https://img-gorod.ru/29/596/2959682_detail.jpg
https://www.chitai-gorod.ru/catalog/book/2965570/,Посмертие,Гурна А.,Классическая и современная проза,5.00,352,"Незадолго до Первой мировой судьба сводит главных героев на Восточном побережье Африки. Хамза и Ильяс служат на стороне немецких солдат — и возвращаются домой. Афия находится на попечении строгой семьи, где ее истязают за умение читать. Пути молодых людей пересекаются, они пытаются строить обычную жизнь, но тень грядущей войны грозит разрушить хрупкий мир. Бессмысленная злоба и непростые отношения угнетателей и угнетаемых, глубокая любовь, жестокость и последствия колониальной политики — в новом романе нобелевского лауреата по литературе 2021 года. «Посмертие» получило широкое признание благодаря описанию малоизученной темы жизни африканцев, похищенных для борьбы за Европу. На русском языке издается впервые.",https://img-gorod.ru/29/605/2960564_detail.jpg
